Age,47
Gender,male
ID,2477755
Version,1.0

prac1 Time,0,0,0.06448555,0.1146297,0.1813049,0.2314854,0.2984409,0.3493996,0.4143143,0.464365,0.5143795,0.5644207,0.6144352,0.6646709,0.7157154,0.7811108,0.8320293,0.8981094,0.9481201,0.9999008,1.064714,1.115135,1.18195,1.247869,1.298904,1.3645,1.431376,1.481445,1.53157,1.598446,1.664665,1.71524,1.766247,1.831333,1.881393,1.931412,1.981449,2.031944,2.098881,2.149654,2.214859,2.28223,2.348122,2.398254,2.465431,2.515465,2.565819,2.632114,2.698299,2.748684,2.81649,2.881729,2.93272,2.998745,3.065159,3.132706,3.198875,3.249546,3.315716,3.381939,3.449043,3.515224,3.582081,3.633442,3.698742,3.749054,3.799934,3.86562,3.915649,3.965843,4.033161,4.10025,4.165504,4.232269,4.282986,4.349586,4.41555,4.465622,4.515862,4.582996,4.649158,4.699371,4.76548,4.832233,4.882435,4.949486,4.999523,5.04953,5.115437,5.165619,5.232529
prac1 Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prac1 X Position,0,0.0006981267,0.002792507,0.004886887,0.006981268,0.008377521,0.01120699,0.01260324,0.01539575,0.016792,0.01888638,0.02028263,0.02237701,0.02377327,0.02586765,0.02796203,0.02935828,0.03215079,0.03354704,0.03564142,0.03878296,0.04471664,0.05413987,0.06356311,0.07298634,0.08240958,0.09183281,0.1009071,0.1064915,0.1176601,0.1260366,0.1344131,0.1399974,0.1483739,0.1567504,0.1623348,0.1707113,0.1762956,0.1874643,0.1930486,0.2042172,0.2125937,0.2209702,0.2293467,0.2377232,0.2460997,0.251684,0.2600605,0.2712292,0.2768135,0.2879822,0.2963587,0.301943,0.3131117,0.3214882,0.3288178,0.3385907,0.3434772,0.35325,0.3605797,0.3679093,0.3776822,0.3850119,0.3898983,0.3996712,0.4045576,0.4118873,0.4192169,0.4265466,0.431433,0.4387627,0.4485356,0.4558652,0.4631949,0.4705245,0.4778542,0.4876271,0.4925135,0.4998432,0.5071728,0.5145025,0.5218322,0.5291618,0.5364915,0.5438211,0.5511508,0.5584804,0.5633669,0.5731397,0.5780262,0.5853558
prac1 Z Position,-80,-79.9,-79.60001,-79.30002,-79.00002,-78.80003,-78.40511,-78.20512,-77.80513,-77.60513,-77.30514,-77.10514,-76.80515,-76.60516,-76.30516,-76.00517,-75.80518,-75.40518,-75.20519,-74.9052,-74.60522,-74.30527,-74.00542,-73.70557,-73.40572,-73.10587,-72.80602,-72.50615,-72.30623,-71.90639,-71.60651,-71.30662,-71.1067,-70.80682,-70.50694,-70.30701,-70.00713,-69.80721,-69.40736,-69.20744,-68.80759,-68.50771,-68.20783,-67.90794,-67.60806,-67.30818,-67.10826,-66.80837,-66.40853,-66.20861,-65.80876,-65.50888,-65.30896,-64.90912,-64.60923,-64.30933,-63.90944,-63.7095,-63.30962,-63.00971,-62.7098,-62.30992,-62.01001,-61.81007,-61.41019,-61.21025,-60.91034,-60.61043,-60.31052,-60.11058,-59.81067,-59.41079,-59.11087,-58.81096,-58.51105,-58.21114,-57.81126,-57.61132,-57.31141,-57.0115,-56.71159,-56.41168,-56.11177,-55.81186,-55.51195,-55.21204,-54.91213,-54.71219,-54.31231,-54.11237,-53.81246
prac1 Camera Angle,0,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.4000004,0.6000005,1.400001,1.800001,1.800001,1.800001,1.800001,1.800001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.600001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,1.400001,358.4
prac1 Start Time,1/28/2021 1:33:50 PM
prac1 End Time,1/28/2021 1:34:00 PM

prac2 Time,0,0,0.05007172,0.1002007,0.1502647,0.2172623,0.2833672,0.3334351,0.3836212,0.4337654,0.5006104,0.5667152,0.6169548,0.6672554,0.7339859,0.7841606,0.8504448,0.9007988,0.9670105,1.017216,1.083694,1.134144,1.199795,1.249931,1.317146,1.38427,1.450241,1.500336,1.55043,1.61739,1.667656,1.73357,1.783661,1.834301,1.884392,1.950897,2.01762,2.083996,2.150764,2.201107,2.251141,2.316807,2.366856,2.434811,2.500969,2.567677,2.634666,2.700954,2.768101,2.834187,2.90123,2.951267,3.001354,3.068005,3.135296,3.201302,3.2672,3.317345,3.367439,3.417564,3.467869,3.517956,3.568085,3.618126,3.668247,3.718277,3.784061,3.851192,3.91824,3.984947,4.05127,4.118687,4.184341,4.235085,4.285221,4.351292,4.401325,4.468552,4.535194,4.5854,4.651829,4.702225,4.767811,4.8349,4.88649,4.951786,5.001987,5.052414,5.118587,5.168877,5.234806,5.285919,5.352245,5.417847,5.469345,5.51965,5.585186,5.635986,5.686028,5.736137,5.8022,5.868851,5.934887,5.985188,6.052402,6.10281,6.168941,6.219051,6.28545,6.33564,6.385689,6.435825,6.485981,6.551556,6.601791,6.651951,6.719009,6.769447,6.819462,6.869591,6.935936,7.00193,7.06879,7.119896,7.186852,7.25193,7.302059,7.352867,7.419361,7.470169,7.53611,7.602985,7.66877,7.718845,7.768982,7.81905,7.869179,7.919506,7.98595,8.052952,8.119675,8.186352,8.252701,8.303566,8.369476,8.436687,8.486797,8.553547,8.619709,8.68597,8.752831,8.803017,8.870445,8.937584,9.003376,9.069946,9.136662,9.203205,9.253391,9.319496,9.386585,9.436821,9.502735,9.553345,9.620144,9.670425,9.72052,9.786442,9.836491,9.886921,9.953304,10.0202,10.08662,10.13679,10.20354,10.25359,10.3036,10.35365,10.41963,10.46973,10.5206,10.58692,10.65278,10.70316,10.77014,10.8203,10.88673,10.93708,11.00399,11.06952,11.11963,11.17068,11.23719,11.30397,11.37051,11.42066,11.48681,11.53701,11.58702,11.63736,11.7037,11.77048,11.82059,11.87074,11.93797,12.00381,12.07046,12.12102,12.17125,12.23732,12.30391,12.35431,12.42073,12.47081,12.52085,12.57106,12.62185,12.68748,12.75475,12.82042,12.87122,12.93806,12.98811,13.03835,13.10358,13.15372,13.20411,13.25441,13.3208,13.3877,13.43806,13.4881,13.5541,13.62107,13.67121,13.73767,13.78848,13.85357,13.90477,13.97084,14.03833,14.10405,14.15519,14.20557,14.27087,14.33864,14.4049,14.45494,14.5053,14.57106,14.6218,14.68785,14.75467,14.80497,14.87066,14.92167,14.97212,15.03851,15.10442,15.15561,15.22197,15.28889,15.35513,15.40586,15.47229,15.5374,15.58791,15.65504,15.70507,15.75568,15.82162,15.87178,15.92181,15.97202,16.03767,16.08786,16.1388,16.20497,16.2551,16.32188,16.38782,16.43809,16.48818,16.55519,16.60555,16.67196,16.72202,16.77209,16.83839,16.89007,16.95524,17.02222,17.07228,17.139,17.20483,17.25557,17.30571,17.37245,17.43922,17.50571,17.55587,17.60653,17.6721,17.73932,17.78939,17.83976,17.90651,17.97305,18.03859,18.08884,18.13918,18.20594,18.25608,18.32258,18.37277,18.42286,18.47331,18.53978,18.60619,18.67199,18.72288,18.78898,18.83918,18.89009,18.95628,19.02298,19.08936,19.15722,19.22338,19.28979,19.3563,19.42291,19.47335,19.53879,19.58881,19.63887,19.68983,19.75711,19.82362,19.88898,19.93983,19.99,20.05602,20.12419,20.18997,20.25644,20.30701,20.37281,20.43991,20.50666,20.57299,20.63986,20.70594,20.7737,20.8392,20.88997,20.94031,21.00685,21.0736,21.12391,21.17416,21.23927,21.28946,21.3398,21.40657,21.4574,21.52272,21.57399,21.63994,21.70806,21.77441,21.83993,21.89005,21.94015,21.9904,22.04047,22.10681,22.17365,22.22422,22.29012,22.35714,22.4235,22.47365,22.52383,22.57407,22.64055,22.67397
prac2 Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
prac2 X Position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01185542,-0.1116287,-0.2000075,-0.2890532,-0.3870531,-0.44551,-0.4441138,-0.3810944,-0.3064874,-0.2318805,-0.1582886,-0.08978356,-0.02297876,0.03973377,0.07204858,0.1249511,0.1514024,0.1979841,0.2439884,0.3333412,0.4950638,0.619948,0.7448322,0.8516331,0.9067551,0.9686269,0.9912667,1.024041,1.039385,1.062401,1.077744,1.10076,1.125515,1.142251,1.167354,1.192458,1.217909,1.263605,1.425599,1.602781,1.779962,2.016205,2.134326,2.362852,2.520938,2.626329,2.784416,2.942503,3.101182,3.261045,3.421793,3.640232,3.749745,3.914014,4.023527,4.187796,4.297308,4.519243,4.687001,4.854759,5.078436,5.251344,5.373922,5.62565,5.828063,6.042647,6.260138,6.47811,6.76874,6.986712,7.132028,7.422657,7.64063,7.858602,8.149232,8.367205,8.585176,8.803149,9.021121,9.311751,9.457066,9.671887,9.883523,10.09267,10.29803,10.43289,10.69425,10.82334,11.01778,11.2138,11.40983,11.6712,11.80188,11.99791,12.19393,12.32462,12.52065,12.71667,12.9127,13.04338,13.30475,13.50078,13.63146,13.89283,14.02351,14.28488,14.41556,14.61159,14.87296,15.00364,15.19967,15.3957,15.59172,15.85309,15.98377,16.24514,16.37583,16.57185,16.70254,16.89856,17.15993,17.29062,17.48664,17.68267,17.87869,18.14006,18.27075,18.46677,18.6628,18.85882,19.05485,19.25088,19.4469,19.57759,19.7696,19.87653,19.93098,19.75407,19.48467,19.19271,18.8974,18.60115,18.40315,18.10472,17.80558,17.60604,17.30611,17.00638,16.60679,16.40699,16.10744,15.80825,15.50914,15.21002,14.91093,14.6117,14.36156,14.20541,14.04926,13.89311,13.731,13.54293,13.34061,13.11744,12.93082,12.70368,12.58811,12.40897,12.22181,12.09567,11.84205,11.65163,11.46121,11.27079,11.14385,10.95209,10.75266,10.55037,10.34501,10.13511,9.854499,9.653303,9.464517,9.277899,9.088293,8.893861,8.695209,8.494989,8.360645,8.159129,7.957613,7.823268,7.621752,7.420236,7.218719,7.084375,6.815687,6.681343,6.479827,6.211139,6.076795,5.875278,5.673762,5.472246,5.27073,5.136385,4.934869,4.733353,4.531837,4.33032,4.128804,3.927288,3.725772,3.457084,3.32274,3.121223,2.919707,2.718191,2.449244,2.313869,2.11055,1.903667,1.688429,1.448794,1.27473,0.9003996,0.6083841,0.3133234,0.01770107,-0.1793805,-0.5737789,-0.7709782,-1.066946,-1.365316,-1.557387,-1.83683,-2.116147,-2.48857,-2.767886,-2.954098,-3.32652,-3.512731,-3.791397,-4.046061,-4.282892,-4.59788,-4.832554,-5.06701,-5.379618,-5.61559,-5.851993,-6.088397,-6.3248,-6.561203,-6.718805,-6.955208,-7.191611,-7.428015,-7.743219,-7.900821,-8.137224,-8.373628,-8.610031,-8.925235,-9.161638,-9.398042,-9.633799,-9.869555,-10.1839,-10.41966,-10.65541,-10.96976,-11.20551,-11.44105,-11.67573,-11.83203,-12.14464,-12.3791,-12.5354,-12.76986,-13.003,-13.23482,-13.38914,-13.69375,-13.84538,-14.07133,-14.29706,-14.52278,-14.82375,-15.04947,-15.2752,-15.50092,-15.65141,-15.87713,-16.02761,-16.32858,-16.5543,-16.70479,-17.00575,-17.23148,-17.4572,-17.68293,-17.83341,-18.05913,-18.28486,-18.43534
