Age,33
prac2 X Position,0,-0.07359221,-0.206032,-0.2867079,-0.3961458,-0.4838573,-0.7024971,-0.87457,-1.037082,-1.14557,-1.212491,-1.150643,-0.9865562,-0.8701316,-0.6949278,-0.4573021,-0.2641996,-0.07163107,0.1127546,0.270169,0.4607134,0.6179103,0.7263977,0.8348851,0.9795349,1.088022,1.232672,1.341159,1.449647,1.558134,1.702784,1.811271,1.992084,1.76876,1.533003,1.28528,1.240638,1.160207,1.107776,1.060845,1.02429,0.9838678,0.9532037,0.9007789,0.8343152,0.7886453,0.7153919,0.6118643,0.5335448,0.4106173,0.2711893,0.1304526,-0.01028404,-0.1862049,-0.3269415,-0.5113273,-0.6631076,-0.8552553,-0.9640871,-0.9591798,-0.8232144,-0.757441,-0.5930076,-0.4285743,-0.2312542,-0.1106882,-0.04536413,0.01030377,0.06187358,0.1124018,0.1528243,0.2033525,0.243775,0.2678347,0.2999142,0.3400137,0.3435042,0.2996793,0.1702889,0.08558643,0.02911814,-0.1412908,-0.1984285,-0.3432766,-0.4595312,-0.687068,-0.7957982,-0.8394269,-0.8884247,-0.9166572,-0.9504889,-0.9518851,-0.9379248,-0.9190822,-0.8946573,-0.879303,-0.9075255,-1.054797,-1.339605,-1.696842,-2.055297,-2.338622,-2.431738,-2.06873,-1.910272,-1.669427,-1.268018,-0.9468914,-0.7060461,-0.4034947,-0.4355162,-0.815918,-1.102502,-1.484613,-1.866724,-2.248836,-2.630947,-3.007406,-3.330333,-3.631299,-4.007507,-4.309391,-4.611274,-4.913158,-5.215042,-5.592397,-5.81881,-6.120694,-6.422577,-6.724462,-7.026803,-7.3296,-7.709236,-8.012944,-8.316653,-8.620361,-8.92407,-9.227778,-9.603751,-9.902406,-10.19966,-10.49457,-10.8593,-11.21945,-11.50524,-11.78907,-12.14385,-12.42719,-12.78074,-13.06358,-13.34643,-13.62927,-13.91211,-14.26566,-14.4778,-14.76014,-14.97079,-15.25165,-15.46155,-15.73072,-15.92595,-16.12039,-16.31403,-16.50686,-16.6997,-16.89254,-17.08537,-17.40677,-17.72816,-18.04955,-18.24239,-18.37095,-18.69234,-18.88518,-19.07801,-19.39941,-19.59225,-19.78508,-19.91364,-20.23503,-20.42787,-20.55643,-20.87514,-21.23458,-21.56486,-21.81982,-22.10555,-22.07894,-22.0081,-21.70768,-21.32243,-21.01333,-20.54136,-20.88714,-20.83735,-20.67096,-20.41006,-20.15103,-19.85256,-19.65548,-19.35626,-18.93196,-18.77052,-19.11007,-19.29681,-19.41376,-19.59119,-19.65033,-19.65071,-19.54964,-19.31221,-19.05191,-18.78272,-18.36442,-18.08556,-17.73823,-17.46087,-17.1148,-16.83794,-16.49187,-16.28422,-16.00737,-15.65979,-15.37695,-15.0185,-14.6581,-14.51279,-14.29481,-14.0018,-13.63375,-13.41292,-13.04487,-12.89765,-12.67611,-12.52842,-12.15802,-11.86076,-11.56211,-11.18752,-10.88747,-10.51242,-10.21237,-9.911866,-9.610901,-9.234693,-9.008968,-8.783244,-8.632761,-8.407036,-8.181312,-7.955587,-7.652334,-7.268648,-6.957351,-6.565072,-6.250729,-5.8578,-5.54174,-5.14517,-4.826981,-4.58739,-4.267936,-3.946816,-3.619164,-3.286778,-2.945722,-2.602676,-2.258379,-1.913025,-1.565919,-1.126802,-0.7549713,-0.363698,0.1030921,0.5698823,0.9433144,1.223388,1.596821,2.063611,2.343685,2.717117,3.183907,3.650697,4.11673,4.48864,4.950245,5.31926,5.780191,6.239052,6.415641,6.842416,7.269192,7.610612,8.037387,8.473958,8.831611,9.270458,9.691494,10.02734,10.44022,10.75756,11.15156,11.46676,11.86077,12.17468,12.48598,12.86719,13.16723,13.53997,13.90918,14.20267,14.56954,14.86303,15.2299,15.45001,15.67013,15.96362,16.1099,16.32787,16.68995,16.97769,17.3337,17.54731,17.68971,17.97452,18.18813,18.33054,18.54414,18.89819
prac2 Z Position,-80,-79.70917,-79.22704,-78.93809,-78.55531,-78.26842,-77.9343,-77.68856,-77.43639,-77.15669,-76.86538,-76.57431,-76.32356,-76.16094,-75.91742,-75.5957,-75.36611,-75.13608,-74.89951,-74.64429,-74.29263,-73.92497,-73.64527,-73.36558,-72.99265,-72.71295,-72.34002,-72.06033,-71.78062,-71.50093,-71.128,-70.8483,-70.38214,-70.05721,-69.87168,-69.56902,-69.37411,-68.98228,-68.68694,-68.39063,-68.09291,-67.69496,-67.39653,-67.10123,-66.80869,-66.61397,-66.32305,-65.93668,-65.64709,-65.26649,-64.89159,-64.51717,-64.14274,-63.67471,-63.30029,-62.83553,-62.46545,-62.00385,-61.61924,-61.12264,-60.64217,-60.45329,-59.9811,-59.50891,-58.94229,-58.45729,-58.0627,-57.6666,-57.16927,-56.67183,-56.27388,-55.77644,-55.37848,-55.07945,-54.68074,-54.18235,-53.98238,-53.6856,-53.20271,-52.91491,-52.72305,-52.14775,-51.95609,-51.47754,-51.20098,-50.7567,-50.26867,-50.07349,-49.77752,-49.47885,-48.98002,-48.78003,-48.28024,-47.88068,-47.38128,-46.98159,-46.48314,-46.22178,-45.94092,-45.59109,-45.2425,-44.96017,-44.48105,-44.14214,-44.02011,-43.84125,-43.54313,-43.30464,-43.12577,-42.86554,-42.40945,-42.28585,-42.19714,-42.07886,-41.96057,-41.84229,-41.72401,-41.58921,-41.35545,-41.09198,-40.76263,-40.50021,-40.23779,-39.97536,-39.71294,-39.38491,-39.18809,-38.92567,-38.66325,-38.40082,-38.13892,-37.87756,-37.55217,-37.29186,-37.03155,-36.77124,-36.51093,-36.25062,-35.92102,-35.65493,-35.38728,-35.11704,-34.77502,-34.4282,-34.14833,-33.86648,-33.51416,-33.23181,-32.87826,-32.59542,-32.31258,-32.02973,-31.74689,-31.39334,-31.1812,-30.89787,-30.68426,-30.39945,-30.18511,-29.88929,-29.66151,-29.43305,-29.20391,-28.9741,-28.74428,-28.51447,-28.28466,-27.90164,-27.51861,-27.13559,-26.90578,-26.75257,-26.36955,-26.13973,-25.90992,-25.5269,-25.29708,-25.06727,-24.91406,-24.53104,-24.30123,-24.14802,-23.76276,-23.4454,-23.07288,-22.76467,-22.4124,-22.38578,-22.30351,-21.94564,-21.62693,-21.37304,-21.261,-21.30124,-21.12775,-20.91698,-20.63195,-20.48062,-20.51093,-20.54498,-20.56655,-20.31616,-20.0633,-19.80477,-20.26007,-20.64259,-21.21576,-21.40681,-21.74765,-21.89907,-22.31275,-22.61645,-22.91228,-23.34243,-23.62919,-23.98886,-24.27708,-24.63796,-24.92667,-25.28755,-25.50408,-25.79278,-26.1522,-26.43504,-26.78362,-27.1302,-27.26761,-27.47374,-27.74603,-28.08447,-28.28753,-28.62597,-28.76134,-28.96363,-29.09849,-29.43435,-29.702,-29.9681,-30.29927,-30.5638,-30.89445,-31.15898,-31.42298,-31.68645,-32.0158,-32.21341,-32.41101,-32.54275,-32.74036,-32.93797,-33.13557,-33.39641,-33.717,-33.96818,-34.27821,-34.52557,-34.83477,-35.07993,-35.38445,-35.62685,-35.80739,-36.04811,-36.2866,-36.51603,-36.73854,-36.94754,-37.15325,-37.35687,-37.55868,-37.75747,-37.99648,-38.14071,-38.06889,-37.88971,-37.71053,-37.56718,-37.45967,-37.31632,-37.13713,-37.02962,-36.88628,-36.70709,-36.52791,-36.34677,-36.19952,-36.00737,-35.85301,-35.65926,-35.46069,-35.36679,-35.10629,-34.84578,-34.63738,-34.37687,-34.13368,-33.95458,-33.71532,-33.44564,-33.22837,-32.94651,-32.70301,-32.39518,-32.14891,-31.84108,-31.59317,-31.34199,-31.01847,-30.75394,-30.42067,-30.08353,-29.81176,-29.47204,-29.20026,-28.86054,-28.65671,-28.45287,-28.1811,-28.0447,-27.83857,-27.49376,-27.2159,-26.86482,-26.65417,-26.51374,-26.23288,-26.02224,-25.88181,-25.67116,-25.3181
prac2 Camera Angle,0,345,344.4,344.2,343,330.2,325,327.2,338.8,343.6,3.600004,29.4,35.60001,35.60001,35.80001,39.80001,40.00001,39.2,34,29.2,25.6,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,335.2,308.2,308.6,346,348.4,348.6,351,351.6,354.2,354.2,351.8,347.6,347,346,345,345,343,339.8,339.4,339.4,339.4,339.4,338.6,338,337.4,342,352.4,12.2,19.2,19.2,19.2,19.2,15.4,10.2,8.400002,6.000002,5.800003,5.800003,5.800003,5.800003,4.600002,4.600002,4.600002,1.000002,351.6,345.8,343.6,343.6,343.6,343.4,343.4,337.2,328.8,347.2,347.4,350.6,354.6,355.4,359.6,1.200002,2.600002,2.800002,2.800002,0.6000021,330.6,314.8,314.4,314.2,314.4,333.6,38.8,52.4,53.4,53.4,53.4,53.4,53.2,15.2,288.6,287.2,287.2,287.2,287.2,287.2,288.2,301.2,311.2,311.2,311,311,311,311,311,311,311,311,311,311,310.8,310.6,310.6,310.6,310.6,310.6,310.6,311,311.6,312,312.4,313,313.8,314.2,314.8,314.8,314.8,315,315,315,315,315,315,315,315,315.4,315.4,315.6,316.8,319.4,319.6,319.8,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320.4,320.4,320.4,320.4,320.4,320.4,320.4,320.4,320.4,320.4,329.4,86,224.8,263.2,281.4,329,5.799984,9.799985,13.59999,357.8,352.4,320.4,209,196.8,197.2,197.2,197.4,197.4,180,139.8,138.4,135.8,135.8,136,136,136.2,136.2,136.2,136.2,136.2,136.2,135.4,134.2,134,133.4,133.4,133,132.6,132.6,132.6,132.6,132.4,132.4,132.2,132.2,131.8,131.6,131.4,131.4,131.4,131.4,131.2,131.2,131.2,131.2,131.2,131.2,131.2,131.2,130.8,130.2,129,128.4,128.2,128.2,128,127.6,127.4,127,127,127,125.4,124.2,121.6,121,120.6,120.6,119.8,119.2,115.6,85.59997,68.99996,68.99996,68.99996,68.99996,68.99996,68.99996,68.99996,68.99996,68.99996,68.99996,68.99996,68.39996,67.39996,67.39996,67.19997,67.19997,61.99996,58.59996,58.59996,58.59996,58.59996,58.59996,62.99997,62.59996,57.59995,57.19995,56.99995,52.79995,51.99995,51.99995,51.99995,51.79994,51.19994,49.99994,48.59995,48.19994,48.19994,47.19994,47.19994,47.19994,47.19994,47.19994,47.19994,47.19994,46.99995,46.59995,46.39995,46.19995,45.39995,45.39995,45.39995,45.39995,45.39995,45.39995,45.39995,45.19995,43.99994
prac2 Start Time,1/28/2021 1:49:42 PM
prac2 End Time,1/28/2021 1:50:12 PM

prac3 Time,0,0,0.07931519,0.1647568,0.2457428,0.326004,0.4185028,0.5240021,0.5774231,0.6290741,0.7184372,0.7688675,0.8593216,0.9506226,1.029526,1.104652,1.175362,1.248589,1.315544,1.381073,1.454964,1.531143,1.611877,1.695534,1.771782,1.843994,1.917023,1.98819,2.067986,2.14666,2.226997,2.299667,2.378021,2.454659,2.544693,2.626274,2.70607,2.781784,2.865669,2.93457,3.011642,3.098862,3.171402,3.249832,3.330467,3.4076,3.494591,3.558342,3.636024,3.724052,3.809471,3.898094,3.985924,4.070793,4.153893,4.238129,4.328026,4.408928,4.483315,4.571983,4.664009,4.750206,4.829613,4.902527,4.985634,5.069794,5.169449,5.224808,5.329971,5.387871,5.449738,5.521118
prac3 Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
prac3 X Position,0,-0.1614181,-0.4185332,-0.6756483,-0.9327633,-1.190932,-1.512326,-1.83372,-1.959556,-2.010645,-2.01239,-2.007504,-1.91935,-1.714555,-1.559733,-1.382029,-1.136868,-0.9521694,-0.7070081,-0.5239645,-0.2810142,-0.04597026,0.1373438,0.1276357,0.005483415,-0.1030027,-0.2618531,-0.3838741,-0.5465688,-0.7092635,-0.8801627,-1.113255,-1.374624,-1.635992,-1.89736,-2.158728,-2.420097,-2.681465,-2.942833,-3.229548,-3.420428,-3.517191,-3.603767,-3.689661,-3.782355,-3.868058,-4.038967,-4.157149,-4.32809,-4.509682,-4.74133,-4.926648,-5.111967,-5.34516,-5.531714,-5.718269,-5.904824,-6.091379,-6.260224,-6.303435,-6.317395,-6.331007,-6.328913,-6.302073,-6.260261,-6.207997,-6.125412,-5.938696,-5.488012,-5.288142,-4.891483,-4.891483
prac3 Z Position,-80,-79.63402,-79.3276,-79.02118,-78.71476,-78.41134,-78.02832,-77.64529,-77.37296,-77.1796,-76.6796,-76.47966,-75.99066,-75.53468,-75.16599,-74.92438,-74.60831,-74.37191,-74.05585,-73.81816,-73.5004,-73.17689,-72.82172,-72.42448,-72.04402,-71.76433,-71.39725,-71.12318,-70.75777,-70.39235,-70.03081,-69.70762,-69.40482,-69.10202,-68.79922,-68.49642,-68.19363,-67.89083,-67.58803,-67.31018,-66.96441,-66.57631,-66.18579,-65.79512,-65.40604,-65.11855,-64.64898,-64.37324,-64.01161,-63.65522,-63.21211,-62.85763,-62.50315,-62.06086,-61.70703,-61.3532,-60.99936,-60.64553,-60.28344,-59.78552,-59.38577,-58.88596,-58.48606,-58.18729,-57.78948,-57.29222,-56.7998,-56.87147,-56.57446,-56.58167,-56.63326,-56.63326
prac3 Camera Angle,0,336.2,320,320,320,320,320,320,335.2,345.2,359.8,1.399998,10.4,15.2,24.2,37.2,38,38,37.6,37.6,37.4,34.6,26,352,339.6,338.6,336,336,336,336,333.4,319.2,319.2,319.2,319.2,319.2,319.2,319.2,319.2,317.6,340.2,346.6,347.6,347.6,346,342.6,337.6,336.8,334.4,332.6,332.4,332.4,332.4,332.2,332.2,332.2,332.2,332.2,337.8,356.4,358.2,358.6,1.6,5.6,6,6,12,111,65.00001,66.00001,63.40001,78.40002
prac3 Start Time,1/28/2021 1:50:12 PM
prac3 End Time,1/28/2021 1:50:22 PM

prac4 Time,0,0,0.0898056,0.188652,0.244339,0.2973862,0.3497391,0.4400635,0.5325546,0.6210251,0.7051697,0.7986526,0.8495255,0.9089279,0.9600525,1.010262,1.069771,1.130424,1.214241,1.306404,1.393501,1.46946,1.545753,1.619492,1.690872,1.769058,1.837593,1.910629,1.983437,2.067024,2.158958,2.243889,2.324394,2.402016,2.491066,2.57579,2.671654,2.757278,2.852669,2.940681,3.056038,3.147171,3.238174,3.33522,3.431091,3.527214,3.616028,3.714119,3.7649,3.820984,3.875465,3.927132,3.980492,4.077629,4.130173,4.191849,4.242805,4.339355,4.424088,4.510323,4.588364,4.671738,4.753448,4.836044,4.922127,5.004669,5.07843,5.155891,5.236992,5.323059,5.405037,5.481621,5.562782,5.644005,5.729836,5.806404,5.883522,5.964195,6.045708,6.12867,6.222435,6.310059,6.404861,6.494499,6.598755,6.692139,6.791901,6.881859,6.97541,7.065331,7.117531,7.170502,7.223625,7.316071,7.404175,7.496376,7.578621,7.663597,7.739189,7.816841,7.895699,7.972099,8.054512,8.142601,8.226135,8.316299,8.404785,8.487068,8.572586,8.662308,8.747017,8.843697,8.937996,9.031441,9.118866,9.199753,9.256439,9.309532,9.366768,9.428398,9.490547,9.55442,9.620659,9.670738,9.759926,9.810303,9.894188,9.979286,10.06907,10.15773,10.25174,10.3499,10.43791,10.5214,10.60186,10.67746,10.77018,10.86135,10.9504,11.03231,11.11299,11.19894,11.28381,11.37321,11.46542,11.55207,11.63608,11.71805,11.79905,11.887,11.98043,12.06956,12.15949,12.24616,12.33604,12.423,12.52137,12.61743,12.66815,12.72322,12.82167,12.88364,12.93774,13.03773,13.13431,13.22633,13.31679,13.3727,13.43111,13.53252,13.62664,13.72246,13.77296,13.87174,13.92532,13.98591,14.04799,14.09914,14.15416,14.24506,14.29802,14.38721,14.48608,14.57251,14.6643,14.71436,14.80558,14.89145,14.98471,15.0358,15.12843,15.23104,15.31582,15.37019,15.43951,15.51941,15.60722,15.69919,15.78983,15.88778,15.98407,16.03732,16.09035,16.14778,16.20422,16.2662,16.32426,16.37946,16.43504,16.48513,16.5875,16.64053,16.69585,16.78901,16.87896,16.92936,17.02192,17.08226,17.17988,17.23518,17.2925,17.39055,17.4456,17.54089,17.59721,17.64933,17.70734,17.76298,17.85767,17.95176,18.00321,18.09679,18.1861,18.27016,18.35594,18.45763,18.54568,18.63441,18.71682,18.80119,18.8853,18.93839,19.02693,19.11221,19.20189,19.28375,19.3773,19.46585,19.53735,19.6245,19.70596,19.79694,19.86978,19.94999,20.02679,20.10912,20.1956,20.27197,20.34433,20.42329,20.50817,20.58784,20.67522,20.76055,20.83985,20.92343,21.01454,21.10762,21.18736,21.27011,21.3517,21.43984,21.52731,21.62928,21.71973,21.80645,21.89485,21.9861,22.07269,22.16138,22.24435,22.33039,22.414,22.51517,22.56981,22.62099,22.71747,22.77281,22.82343,22.90605,22.98625,23.05965,23.13737,23.20695,23.28719,23.36958,23.45314,23.52461,23.60324,23.67987,23.75317,23.82726,23.90654,23.98285,24.05814,24.13405,24.20963,24.29376,24.37196,24.45206,24.53749,24.62317,24.70178,24.78192,24.86447,24.95317
prac4 Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
